Time,Acc_X,Acc_Y,Acc_Z
5.926000000000000156e+00,6.370696218030543534e+00,-7.268610056838423761e-01,5.843661568586065336e+00
5.927000000000000490e+00,6.106693621167571528e+00,-9.561114001303101517e-01,5.649246786176560953e+00
5.927999999999999936e+00,6.357376151245569318e+00,-7.498337523308045149e-01,5.811262375292174376e+00
5.929000000000000270e+00,6.353182997902586671e+00,-7.444362172550488266e-01,5.826451182203838286e+00
5.929999999999999716e+00,6.065463925032394954e+00,-9.850500040130172330e-01,5.633199337659188899e+00
5.931000000000000050e+00,6.200765584762406135e+00,-8.714804834659802824e-01,5.725347730720725892e+00
5.932000000000000384e+00,6.027140543308519227e+00,-1.007831740576105028e+00,5.626633881275873605e+00
5.932999999999999829e+00,6.063464698230524696e+00,-9.726628625815152418e-01,5.661061949516993153e+00
5.934000000000000163e+00,6.293066389381959169e+00,-7.860113115920889237e-01,5.805226882902315921e+00
5.935000000000000497e+00,6.060821533500241109e+00,-9.867606687449183012e-01,5.636483796369452293e+00
5.935999999999999943e+00,6.206208548450153906e+00,-8.723837355167373131e-01,5.720406848589147941e+00
5.937000000000000277e+00,6.722218829378378224e+00,-3.168615425570371347e-01,6.446279936626428508e+00
5.937999999999999723e+00,6.421007047603057849e+00,-6.098403894775191736e-01,6.110930452824664627e+00
5.939000000000000057e+00,6.534447721951400112e+00,-5.393405532694304227e-01,6.108089176972260503e+00
5.940000000000000391e+00,6.239555329300849884e+00,-8.084347522572691291e-01,5.846660674185511830e+00
5.940999999999999837e+00,6.139751906028026340e+00,-8.842071940118275686e-01,5.784240630240748970e+00
5.942000000000000171e+00,6.147160630798423675e+00,-8.963333036022198552e-01,5.746434538806957093e+00
5.943000000000000504e+00,6.162964553489804764e+00,-8.785055146710105678e-01,5.762902406031886748e+00
5.943999999999999950e+00,6.357291026048962124e+00,-7.073019472731222335e-01,5.909285109329077912e+00
5.945000000000000284e+00,6.549032227456270228e+00,-5.630937308202964564e-01,6.005295163956157367e+00
5.945999999999999730e+00,6.294284330430333085e+00,-7.854036302364113542e-01,5.815394077778449855e+00
5.947000000000000064e+00,6.446864068108556722e+00,-6.538017597011654969e-01,5.925505992182005244e+00
5.948000000000000398e+00,6.693284355631792693e+00,-4.392339960977073021e-01,6.109179550000948922e+00
5.948999999999999844e+00,6.069972255772867697e+00,-9.721436883828913356e-01,5.667652434162969044e+00
5.950000000000000178e+00,6.365464764119465713e+00,-7.058801643627860001e-01,5.905687291088382196e+00
5.951000000000000512e+00,6.371606367184839748e+00,-6.966743211152374160e-01,5.918976167736836658e+00
5.951999999999999957e+00,6.043116522422423031e+00,-9.740353423543646194e-01,5.693779599458439478e+00
5.953000000000000291e+00,6.281854443212042227e+00,-7.797449424637161730e-01,5.844673339464742767e+00
5.953999999999999737e+00,6.250403071422307555e+00,-8.111864530352890235e-01,5.814306215636609210e+00
5.955000000000000071e+00,6.278271767692432448e+00,-7.826886746314563048e-01,5.844509739087774491e+00
5.956000000000000405e+00,6.316853973671257449e+00,-7.687745061799989843e-01,5.834843185422166734e+00
5.956999999999999851e+00,6.275756565623288097e+00,-7.898403574301128272e-01,5.834905418415836209e+00
5.958000000000000185e+00,6.395746230584058445e+00,-6.705590404895530598e-01,5.954582732897458541e+00
5.959000000000000519e+00,6.349259238850873288e+00,-7.166420556508971140e-01,5.910014512622134397e+00
5.959999999999999964e+00,6.163610764253640184e+00,-8.576691296942339227e-01,5.814724835316178897e+00
5.961000000000000298e+00,6.250772727425426112e+00,-7.824203361236238274e-01,5.879180390755740504e+00
5.961999999999999744e+00,6.346529895984380332e+00,-7.084413741388857488e-01,5.932503824361910816e+00
5.963000000000000078e+00,6.348122514941691108e+00,-6.973244096625736965e-01,5.954269426355462969e+00
5.964000000000000412e+00,6.551629434279825581e+00,-5.369908228887610990e-01,6.072554510591444910e+00
5.964999999999999858e+00,6.641287479605292532e+00,-4.623171531635298925e-01,6.133368155547488598e+00
5.966000000000000192e+00,6.157353188558015056e+00,-8.831823596152625910e-01,5.776694947945551384e+00
5.967000000000000526e+00,6.544199380321543913e+00,-5.457640022507234123e-01,6.065806052229167022e+00
5.967999999999999972e+00,6.299445473431967812e+00,-7.468762232437885507e-01,5.909452931243089679e+00
5.969000000000000306e+00,6.049133150354768063e+00,-9.545973512807982564e-01,5.745436473916776698e+00
5.969999999999999751e+00,6.321198186552291709e+00,-7.210787789472153930e-01,5.941517412258495057e+00
5.971000000000000085e+00,6.074719420303484441e+00,-9.286416139095742261e-01,5.773974049889531557e+00
5.972000000000000419e+00,6.304857980405301987e+00,-7.300793578566762143e-01,5.942057677060350152e+00
5.972999999999999865e+00,6.529997188379753403e+00,-5.501160201750838752e-01,6.077936441574104620e+00
5.974000000000000199e+00,6.403294378618753058e+00,-6.545185305819199995e-01,5.996918703738897349e+00
5.975000000000000533e+00,6.529759988246988556e+00,-5.538050290167125800e-01,6.072957366964820025e+00
5.975999999999999979e+00,6.717318934370560157e+00,-3.862535367771864347e-01,6.221571158368123911e+00
5.977000000000000313e+00,6.389243046227136347e+00,-6.552323839765981095e-01,6.012751341711626729e+00
5.977999999999999758e+00,6.403518275208827326e+00,-6.467822628285155862e-01,6.016430400698554948e+00
5.979000000000000092e+00,6.239897152270710734e+00,-7.812204564277684948e-01,5.912221123769851872e+00
5.980000000000000426e+00,6.296204351783550202e+00,-7.159546311801354701e-01,5.987483455041805236e+00
5.980999999999999872e+00,6.392420445951612962e+00,-6.508725539615144440e-01,6.022461305102299711e+00
5.982000000000000206e+00,6.455096458737657805e+00,-5.908721390591888944e-01,6.080807902619273619e+00
5.983000000000000540e+00,6.386693571151070614e+00,-6.579670447246093179e-01,6.016034895247517333e+00
5.983999999999999986e+00,6.458385978522790616e+00,-6.144845560300541409e-01,6.032313725826687012e+00
5.985000000000000320e+00,6.601247906948342070e+00,-4.682126694677453127e-01,6.182994445813405626e+00
5.985999999999999766e+00,6.675588753972042433e+00,-4.001270587107201848e-01,6.245816642037349098e+00
5.987000000000000099e+00,6.359834260485819790e+00,-6.839619232599032372e-01,5.994886566360853486e+00
5.988000000000000433e+00,6.142791372529793570e+00,-8.522767658777323785e-01,5.876278717756113323e+00
5.988999999999999879e+00,6.360241852016350173e+00,-6.653306843548631999e-01,6.033693646687434686e+00
5.990000000000000213e+00,6.463410495151777901e+00,-5.757032980560476965e-01,6.110747882134668352e+00
5.991000000000000547e+00,6.431365590105280639e+00,-5.970768406888269375e-01,6.101009286823314781e+00
5.991999999999999993e+00,6.609745001153960686e+00,-4.630678806454260332e-01,6.191607530734738241e+00
5.993000000000000327e+00,6.645751349025162291e+00,-4.297313766481410391e-01,6.223230797717452134e+00
5.993999999999999773e+00,6.524968935570910844e+00,-5.313400171987811005e-01,6.141750180066776643e+00
5.995000000000000107e+00,6.557126824362549122e+00,-5.142153653310871375e-01,6.144794306490116043e+00
5.996000000000000441e+00,6.572266021299064676e+00,-4.757472098308318520e-01,6.207543457038334545e+00
5.996999999999999886e+00,6.363997197304231968e+00,-6.529022885718136493e-01,6.062454391635242246e+00
5.998000000000000220e+00,6.324722441390903782e+00,-6.942477362414860576e-01,6.019991699383011152e+00
5.999000000000000554e+00,6.324037173988721783e+00,-6.759068954274788377e-01,6.058314260808577600e+00
6.000000000000000000e+00,6.391168205521742252e+00,-6.301617667952477131e-01,6.083632286608053441e+00
6.001000000000000334e+00,6.392623957234219390e+00,-6.440703564926451019e-01,6.055322399623420893e+00
6.001999999999999780e+00,6.505337748123468877e+00,-5.342554145455615799e-01,6.163206868668441807e+00
6.003000000000000114e+00,6.669834526627448135e+00,-4.058257466265375313e-01,6.256544250796660656e+00
6.004000000000000448e+00,6.567933550029563250e+00,-4.921155370224518655e-01,6.186848063401101605e+00
6.004999999999999893e+00,6.505750959554937651e+00,-5.274754826125185314e-01,6.179301938553331652e+00
6.006000000000000227e+00,6.637596867280915802e+00,-4.156359079990614713e-01,6.272136303178719174e+00
6.007000000000000561e+00,6.425973677444901888e+00,-5.855775992693251775e-01,6.144888387532730256e+00
6.008000000000000007e+00,6.203900487854243195e+00,-7.770286288287340248e-01,5.985084171397411446e+00
6.009000000000000341e+00,6.538445886332932666e+00,-4.944297932862037337e-01,6.216774709106611674e+00
6.009999999999999787e+00,6.597836374021992967e+00,-4.317644098100446026e-01,6.283768110750741265e+00
6.011000000000000121e+00,6.698088073408752230e+00,-3.549171457641101535e-01,6.338280172071301344e+00
6.012000000000000455e+00,6.789956775127333977e+00,-2.884871049116330965e-01,6.380358152432661356e+00
6.012999999999999901e+00,6.580439900920628027e+00,-4.591027834863645740e-01,6.249748896886454297e+00
6.014000000000000234e+00,6.543344174385341994e+00,-4.989714749510552605e-01,6.208232353071587717e+00
6.015000000000000568e+00,6.607505390717603788e+00,-4.335379071378128168e-01,6.276084524348096494e+00
6.016000000000000014e+00,6.540173945404263556e+00,-4.691773388218890561e-01,6.273305745121223964e+00
6.017000000000000348e+00,6.444860672223883036e+00,-5.664742385880576769e-01,6.175217482278067216e+00
6.017999999999999794e+00,6.442766820899350932e+00,-5.622252775239329203e-01,6.187026369330657971e+00
6.019000000000000128e+00,6.479169030461778611e+00,-5.270039616311401609e-01,6.222309965428586942e+00
6.020000000000000462e+00,6.723086862905265804e+00,-3.343144189823092360e-01,6.365041644610041516e+00
6.020999999999999908e+00,6.626536182096867122e+00,-4.149424523641989104e-01,6.301635108850882183e+00
6.022000000000000242e+00,6.526998267506432860e+00,-5.068450666214852074e-01,6.218696216922395159e+00
6.022999999999999687e+00,6.828029867691510546e+00,-2.457069010163315803e-01,6.441300063496744777e+00
6.024000000000000021e+00,6.556602784004549989e+00,-4.624765021615514504e-01,6.280578846921635261e+00
6.025000000000000355e+00,6.582963114240877545e+00,-4.353824686230127750e-01,6.309830333758740473e+00
6.025999999999999801e+00,6.587386921020755182e+00,-4.286592124940771797e-01,6.320310664691225710e+00
6.027000000000000135e+00,6.525356762357667151e+00,-4.629943656750103997e-01,6.315163008886433893e+00
6.028000000000000469e+00,6.522426504557227389e+00,-4.829409520982922976e-01,6.279728404191543767e+00
6.028999999999999915e+00,6.816277513514282127e+00,-2.235058563543928789e-01,6.506312626189410864e+00
6.030000000000000249e+00,6.474533238629847531e+00,-5.262343557191913046e-01,6.244202537894492089e+00
6.030999999999999694e+00,6.812975968615640809e+00,-2.443888002439022211e-01,6.471091971503121876e+00
6.032000000000000028e+00,6.718136991108716316e+00,-3.184390468601929758e-01,6.419510698373979807e+00
6.033000000000000362e+00,6.508294399617374992e+00,-4.951695981092097409e-01,6.277612342503618770e+00
6.033999999999999808e+00,6.677237024489167894e+00,-3.490496437195502177e-01,6.402670364359589250e+00
6.035000000000000142e+00,6.413010344280809960e+00,-5.605156740277786875e-01,6.245766920707406911e+00
6.036000000000000476e+00,6.546823935167063624e+00,-4.379865292426444734e-01,6.358855314795017755e+00
6.036999999999999922e+00,6.480594220466787903e+00,-5.091427176397321785e-01,6.284658608646217282e+00
6.038000000000000256e+00,6.504364072540336217e+00,-4.756314291560159724e-01,6.329839992272677129e+00
6.038999999999999702e+00,6.697674461225011200e+00,-3.218507226555461509e-01,6.446062759098263761e+00
6.040000000000000036e+00,6.873778152024996757e+00,-1.729408122235035761e-01,6.569794033667436750e+00
6.041000000000000369e+00,6.779568174478568743e+00,-2.431024024403993788e-01,6.525739631313842715e+00
6.041999999999999815e+00,6.939507596340484419e+00,-1.103960225239712239e-01,6.633315614378657799e+00
6.043000000000000149e+00,6.702895248817677398e+00,-3.066378036762176240e-01,6.479591011067894257e+00
6.044000000000000483e+00,6.632818184822598440e+00,-3.477089760264536200e-01,6.469716362204792404e+00
6.044999999999999929e+00,6.713648727939315108e+00,-2.831810411930906768e-01,6.520176326138811262e+00
6.046000000000000263e+00,6.634820689456689458e+00,-3.370087537968019520e-01,6.493627497793447390e+00
6.046999999999999709e+00,6.693540242298300136e+00,-2.856801525366224892e-01,6.539887471801760555e+00
6.048000000000000043e+00,6.820616734137772141e+00,-1.928162367164724667e-01,6.600904675667538690e+00
6.049000000000000377e+00,6.885898542059869953e+00,-1.238321323054474704e-01,6.676000182426335527e+00
6.049999999999999822e+00,6.987295700809307952e+00,-4.392822387183152599e-02,6.736862818085704419e+00
6.051000000000000156e+00,6.941261450724427462e+00,-9.084842559627004377e-02,6.691551071337584311e+00
6.052000000000000490e+00,6.771979291482303154e+00,-2.176700461822557719e-01,6.609726309780702636e+00
6.052999999999999936e+00,6.820354493539415586e+00,-1.777291729916270491e-01,6.643810500114086359e+00
6.054000000000000270e+00,6.838412869503699199e+00,-1.506088317482777994e-01,6.682611117379910759e+00
6.054999999999999716e+00,6.483140206961775398e+00,-4.516133313215163758e-01,6.438533022709201248e+00
6.056000000000000050e+00,6.949050301058891321e+00,-5.076541156829680879e-02,6.777016135314588574e+00
6.057000000000000384e+00,6.650066340889224215e+00,-3.157200461650112588e-01,6.548826440810877614e+00
6.057999999999999829e+00,7.120857721457341860e+00,1.071885282644157306e-01,6.926625121489000669e+00
6.059000000000000163e+00,7.104218207938031604e+00,7.117072208822980417e-02,6.874038212543817750e+00
6.060000000000000497e+00,7.074735362962571550e+00,6.174575819821431777e-02,6.887515506574838575e+00
6.060999999999999943e+00,6.988440442489710414e+00,-1.130054938044742011e-02,6.830596215774489721e+00
6.062000000000000277e+00,7.091327589289917022e+00,8.101396931866866602e-02,6.915249309013359991e+00
6.062999999999999723e+00,6.834222320343775969e+00,-1.204600016698946785e-01,6.772349341762462061e+00
6.064000000000000057e+00,6.686564832494021005e+00,-2.562960595498800509e-01,6.651307561007093305e+00
6.065000000000000391e+00,6.935496722052666208e+00,-3.409685971586760150e-02,6.849775633023493349e+00
6.065999999999999837e+00,6.668323375137777731e+00,-2.620568317376474887e-01,6.664057822470795145e+00
6.067000000000000171e+00,7.150780951523905138e+00,1.488848981277182404e-01,7.006538165020598896e+00
6.068000000000000504e+00,7.139416999662772767e+00,1.378304090683736827e-01,6.998871658210060964e+00
6.068999999999999950e+00,6.956628068296761391e+00,-1.752737223935475763e-02,6.874045935625723303e+00
6.070000000000000284e+00,7.315770203802927973e+00,2.927907777034380876e-01,7.138661670039864404e+00
6.070999999999999730e+00,7.121569927242441977e+00,1.410445254267196358e-01,7.032509890687318688e+00
6.072000000000000064e+00,7.070491613704077416e+00,1.095614146800847621e-01,7.023779474303589510e+00
6.073000000000000398e+00,6.942837607221521878e+00,-9.977121013313841602e-03,6.915529057412236114e+00
6.073999999999999844e+00,6.945754987230108313e+00,1.513019566693565854e-02,6.966012180101979645e+00
6.075000000000000178e+00,6.839884837345228341e+00,-8.806067212194544636e-02,6.868697703600423310e+00
6.076000000000000512e+00,7.135309962961794206e+00,1.634740548220333101e-01,7.079548355447066399e+00
6.076999999999999957e+00,7.084406992564979966e+00,1.285813989526056467e-01,7.063879485033462302e+00
6.078000000000000291e+00,7.299245553145671472e+00,3.040965788869544606e-01,7.203289796525197630e+00
6.078999999999999737e+00,7.312494148298450014e+00,3.179232369318071294e-01,7.220915928403793593e+00
6.080000000000000071e+00,7.166958011566273434e+00,2.088175042236857792e-01,7.151462733060444776e+00
6.081000000000000405e+00,7.196434675610190901e+00,2.293187249376482106e-01,7.166209158768324095e+00
6.081999999999999851e+00,7.088944500183099073e+00,1.528645936924808990e-01,7.124007999306737560e+00
6.083000000000000185e+00,6.954587378405108211e+00,4.643979049002604220e-02,7.048726460411208095e+00
6.084000000000000519e+00,7.160266078790689548e+00,2.159849106619760595e-01,7.185340680542132930e+00
6.084999999999999964e+00,7.146974196483181885e+00,2.153492810502556642e-01,7.200553414964821819e+00
6.086000000000000298e+00,7.086488970800473020e+00,1.524610841605573419e-01,7.138441469512168958e+00
6.086999999999999744e+00,7.331679549607672541e+00,3.556946995091311292e-01,7.302882121950249328e+00
6.088000000000000078e+00,7.343879682485956906e+00,3.848991385949978028e-01,7.352237301837844186e+00
6.089000000000000412e+00,7.391270141708112362e+00,4.237949429034468252e-01,7.385764968676801878e+00
6.089999999999999858e+00,7.329257874244966331e+00,3.746903605593161490e-01,7.352672316361687166e+00
6.091000000000000192e+00,7.041465416366253116e+00,1.451166167283341468e-01,7.184396902557312892e+00
6.092000000000000526e+00,7.022396971485928674e+00,1.217171317749853876e-01,7.159719010366472958e+00
6.092999999999999972e+00,7.160733993331117375e+00,2.540952601994867499e-01,7.289161546249363965e+00
6.094000000000000306e+00,7.095674260077371009e+00,2.038025366386105319e-01,7.256627461116837097e+00
6.094999999999999751e+00,7.509028941339523477e+00,5.505647876912982408e-01,7.539754910225449080e+00
6.096000000000000085e+00,7.448305550477311243e+00,5.004126887487617692e-01,7.503095417769896969e+00
6.097000000000000419e+00,7.618677465065780474e+00,6.531738603778738383e-01,7.641128552415666242e+00
6.097999999999999865e+00,7.640810850505037166e+00,6.604840932959983313e-01,7.636457456868880556e+00
6.099000000000000199e+00,7.437555110676211001e+00,5.037238837193961372e-01,7.528991471136038172e+00
6.100000000000000533e+00,7.438073864996622930e+00,5.106498509909598305e-01,7.545077993927289839e+00
6.100999999999999979e+00,7.407871826004702065e+00,4.853620586061060949e-01,7.527410250305709205e+00
6.102000000000000313e+00,7.228727278999253159e+00,3.483456786487150736e-01,7.435178144076925122e+00
6.102999999999999758e+00,7.270303026390116052e+00,3.720409699218436561e-01,7.443597272826782962e+00
6.104000000000000092e+00,7.289497521974022121e+00,3.825938914968417537e-01,7.448059023835750914e+00
6.105000000000000426e+00,7.350303124722072923e+00,4.440203281256329682e-01,7.512600774168437745e+00
6.105999999999999872e+00,7.584168361939616965e+00,6.314312037012898005e-01,7.655993857443080586e+00
6.107000000000000206e+00,7.673315415894474079e+00,7.194939100001553900e-01,7.745348937646999055e+00
6.108000000000000540e+00,7.354534020487932366e+00,4.464988375058114300e-01,7.520455177019647053e+00
6.108999999999999986e+00,7.726894301279594757e+00,7.747054363370057262e-01,7.806759520732063251e+00
6.110000000000000320e+00,7.487538263856079013e+00,5.849593274904838491e-01,7.668809433790189090e+00
6.110999999999999766e+00,7.354872573107068767e+00,4.718794570031465963e-01,7.577434432803110020e+00
6.112000000000000099e+00,7.322321798276125726e+00,4.307586482911284209e-01,7.529793948259909442e+00
6.113000000000000433e+00,7.502580460777896754e+00,6.064649167326410240e-01,7.702927908453013117e+00
6.113999999999999879e+00,7.678311479631414471e+00,7.474660105398976961e-01,7.811107378285088387e+00
6.115000000000000213e+00,7.835307013891597450e+00,8.764525624570024265e-01,7.913920022647209507e+00
6.116000000000000547e+00,7.513756989936263508e+00,6.021046569756683953e-01,7.688534715890964044e+00
6.116999999999999993e+00,7.539037686804390681e+00,6.137071108011301623e-01,7.688143519659716318e+00
6.118000000000000327e+00,7.526084642331368535e+00,6.151337444464602955e-01,7.705557322086123762e+00
6.118999999999999773e+00,7.476301263630322325e+00,5.940645204729161355e-01,7.714731505838503978e+00
6.120000000000000107e+00,7.471051995040869365e+00,5.809373023923823931e-01,7.695176299923496721e+00
6.121000000000000441e+00,7.353579414534500813e+00,4.904320758380261713e-01,7.633008127464838033e+00
6.121999999999999886e+00,7.237552978728118980e+00,3.870155928184020322e-01,7.543490150934211158e+00
6.123000000000000220e+00,7.563675371118629087e+00,6.565547968788042477e-01,7.757652775866047179e+00
6.124000000000000554e+00,7.496022422118551631e+00,6.030102410630859833e-01,7.719340568260049551e+00
6.125000000000000000e+00,7.818483968885325375e+00,8.816797339379123244e-01,7.955258688200246731e+00
6.126000000000000334e+00,7.625935074487026455e+00,6.974770866891215615e-01,7.780359166164803497e+00
6.126999999999999780e+00,7.460432877238876159e+00,5.719109220933064064e-01,7.695601672796244408e+00
6.128000000000000114e+00,7.615860861845752616e+00,7.082969701429904230e-01,7.813733840051630075e+00
6.129000000000000448e+00,7.564409659825712673e+00,6.693799473792695354e-01,7.788054220363564539e+00
6.129999999999999893e+00,7.866001155797884614e+00,1.121107909301519934e+00,8.590452579969296565e+00
6.131000000000000227e+00,7.815838759853959594e+00,9.950328390591031136e-01,8.310337332346458439e+00
6.132000000000000561e+00,7.794159190464505116e+00,9.381748417084055935e-01,8.171038969330560064e+00
6.133000000000000007e+00,7.633690986064701534e+00,7.703681397678744380e-01,7.967319430590189100e+00
6.134000000000000341e+00,7.867367419075734780e+00,9.418204229540321215e-01,8.059274662558729929e+00
6.134999999999999787e+00,7.668387496521230418e+00,7.662269157345924508e-01,7.896616362316153825e+00
6.136000000000000121e+00,7.463534034668096950e+00,5.807051778906724415e-01,7.724079956793182156e+00
6.137000000000000455e+00,7.600417444698884140e+00,6.959486119492669376e-01,7.813794235356312790e+00
6.137999999999999901e+00,7.418328675519593851e+00,5.581383172603008314e-01,7.717831427372801478e+00
6.139000000000000234e+00,7.570323411694944049e+00,6.920829392085707799e-01,7.832147542436930010e+00
6.140000000000000568e+00,7.663550926495782178e+00,7.685527631652361302e-01,7.889419921076679998e+00
6.141000000000000014e+00,7.441277515612449989e+00,5.799641849239765001e-01,7.734216970207245190e+00
6.142000000000000348e+00,7.644926211216215961e+00,7.377405483931576136e-01,7.845742483600904649e+00
6.142999999999999794e+00,8.839602031698838402e+00,2.118551177198625624e+00,9.804900563173303496e+00
6.144000000000000128e+00,8.236010010450293350e+00,1.457099997027611504e+00,8.930553095344730963e+00
6.145000000000000462e+00,8.355633624327786890e+00,1.470943166280774816e+00,8.744295274086239189e+00
6.145999999999999908e+00,7.972381971337315854e+00,1.096436776593396223e+00,8.321011632993426943e+00
6.147000000000000242e+00,7.524454033716776458e+00,6.793528988409418545e-01,7.899540623869848233e+00
6.147999999999999687e+00,7.568230502018199246e+00,6.938750624455748417e-01,7.863070512617591490e+00
6.149000000000000021e+00,7.559604549906940640e+00,6.960513704190707251e-01,7.862468706027529564e+00
6.150000000000000355e+00,7.528141205972826988e+00,6.548119377195165125e-01,7.802794910115636640e+00
6.150999999999999801e+00,7.869093058499791127e+00,9.388408638765887160e-01,8.024203064829755760e+00
6.152000000000000135e+00,7.615491224462676456e+00,7.158663275507639590e-01,7.827929383527547635e+00
6.153000000000000469e+00,7.781691709316250538e+00,8.412542090206213130e-01,7.906983470373557310e+00
6.153999999999999915e+00,7.822662530190635621e+00,8.721271884436415656e-01,7.926539195425308826e+00
6.155000000000000249e+00,7.453539665274248271e+00,5.586928317410848610e-01,7.667515651931751997e+00
6.155999999999999694e+00,7.558071141247137525e+00,6.438304794043390178e-01,7.731925667368854782e+00
6.157000000000000028e+00,7.645036443969266848e+00,7.373703808796381320e-01,7.830652496209198787e+00
6.158000000000000362e+00,8.026107909033203924e+00,1.297766573304294457e+00,8.821763980010166151e+00
6.158999999999999808e+00,8.087848163739403518e+00,1.255580444026798803e+00,8.574682271524210364e+00
6.160000000000000142e+00,7.624997164166564367e+00,7.973143652395262571e-01,8.059127791933679674e+00
6.161000000000000476e+00,7.682684058734235322e+00,8.094394124218279307e-01,7.987514604471037671e+00
6.161999999999999922e+00,7.811991669931434679e+00,8.821231841975246679e-01,7.979756187792227173e+00
6.163000000000000256e+00,7.554692170651997607e+00,6.495958335418559049e-01,7.756877399051020916e+00
6.163999999999999702e+00,7.714778908288666415e+00,7.774229246984041275e-01,7.842582136685264160e+00
6.165000000000000036e+00,7.559549643452915468e+00,6.302288790417815978e-01,7.696739811111676488e+00
6.166000000000000369e+00,7.406058060971675516e+00,5.139473978302785406e-01,7.612902639921255599e+00
6.166999999999999815e+00,7.525168274174759198e+00,6.106395792149986734e-01,7.683564678083751431e+00
6.168000000000000149e+00,7.356430962167491039e+00,4.590379555971913494e-01,7.544474473076913767e+00
6.169000000000000483e+00,7.330820790189113367e+00,4.445420183866354291e-01,7.539254488498832174e+00
6.169999999999999929e+00,7.415151777090445151e+00,4.934899035001347189e-01,7.550961148687515667e+00
6.171000000000000263e+00,7.499760000539030358e+00,5.692642482617338295e-01,7.616026531107925379e+00
6.171999999999999709e+00,8.058390490642480586e+00,1.246101103836872337e+00,8.628974736360905951e+00
6.173000000000000043e+00,7.945605788607796427e+00,1.056664955756261293e+00,8.274504605520270673e+00
6.174000000000000377e+00,7.641152016536087110e+00,7.603382158378824140e-01,7.931942262208390382e+00
6.174999999999999822e+00,7.479205409362863044e+00,5.931961222637878173e-01,7.725875867190569402e+00
6.176000000000000156e+00,7.551030824806598929e+00,6.378251877794921532e-01,7.722095681535751766e+00
6.177000000000000490e+00,7.185869182537208744e+00,3.209057009275309014e-01,7.439798763269434012e+00
6.177999999999999936e+00,7.244439394125637754e+00,3.534271127929729528e-01,7.437260552239551181e+00
6.179000000000000270e+00,7.397527736769109019e+00,4.753485283344563439e-01,7.521803911617922722e+00
6.179999999999999716e+00,7.452357855564641476e+00,5.271439852258521519e-01,7.566057161281001697e+00
6.181000000000000050e+00,7.870064296264486892e+00,9.576172241160633147e-01,8.108905551721289129e+00
6.182000000000000384e+00,7.813261978795285501e+00,8.724618925991571849e-01,7.950529830523018759e+00
6.182999999999999829e+00,7.457644571633625041e+00,5.444348686844399099e-01,7.623643647326018957e+00
6.184000000000000163e+00,7.728025921129512810e+00,7.647986987773726097e-01,7.777240409316123149e+00
6.185000000000000497e+00,7.306688080270271612e+00,3.999051252454187133e-01,7.457935965033424708e+00
6.185999999999999943e+00,7.341588535610290123e+00,4.347316764567976666e-01,7.485420759126917289e+00
6.187000000000000277e+00,7.289173954334178696e+00,3.703879542012196158e-01,7.404069046496662310e+00
6.187999999999999723e+00,6.999670933930018712e+00,1.195387574575327849e-01,7.188136769998527242e+00
6.189000000000000057e+00,7.240287647689521044e+00,3.174345494734375772e-01,7.340403940124220483e+00
6.190000000000000391e+00,7.411433511863794621e+00,4.514434088021221370e-01,7.434887306605546975e+00
6.190999999999999837e+00,7.472090214135654662e+00,5.152307899468377972e-01,7.499054532070664969e+00
6.192000000000000171e+00,7.378549083842480094e+00,4.155207984544317390e-01,7.391612325552817886e+00
6.193000000000000504e+00,7.480480513439440315e+00,5.125610443174098974e-01,7.482242903591174610e+00
6.193999999999999950e+00,7.399322356343234652e+00,4.618027325797123828e-01,7.460413222187844084e+00
6.195000000000000284e+00,7.424432815755462656e+00,4.745798090954517767e-01,7.459435305325317955e+00
6.195999999999999730e+00,7.075734650711325457e+00,1.731562155498680977e-01,7.203916545802993454e+00
6.197000000000000064e+00,7.082348828546862762e+00,1.824388622980449015e-01,7.214551995371852655e+00
6.198000000000000398e+00,7.453421096290136383e+00,4.902913729598938897e-01,7.457925279543190733e+00
6.198999999999999844e+00,7.418445561618070450e+00,4.625781448305492094e-01,7.436273134552008557e+00
6.200000000000000178e+00,7.382721490560946620e+00,4.181923788834462363e-01,7.382084666851567611e+00
6.201000000000000512e+00,8.876313828923450444e+00,2.063104815664722480e+00,9.574121140517782180e+00
6.201999999999999957e+00,8.018940246877415134e+00,1.186838480056326972e+00,8.521785831460933380e+00
6.203000000000000291e+00,7.717607343240678652e+00,8.367956941602904264e-01,8.027367228071991434e+00
6.203999999999999737e+00,7.530269296748969943e+00,6.269707925638486889e-01,7.736724861929499042e+00
6.205000000000000071e+00,6.987162864013233055e+00,1.334416590282828108e-01,7.257115439994837658e+00
6.206000000000000405e+00,7.108937349320563648e+00,2.109702034025014716e-01,7.268520852492823536e+00
6.206999999999999851e+00,7.160005754384688004e+00,2.460052975284584276e-01,7.274032664442691143e+00
6.208000000000000185e+00,7.168157265432943959e+00,2.487656345554976056e-01,7.263028382089168566e+00
6.209000000000000519e+00,7.416582864599775782e+00,4.410806381649737817e-01,7.393992487760760568e+00
6.209999999999999964e+00,7.375849320506479678e+00,4.084876420366435057e-01,7.366230250088711351e+00
6.211000000000000298e+00,7.403963070872299213e+00,4.328677856303416727e-01,7.382094213841918773e+00
6.211999999999999744e+00,7.457305691294654260e+00,4.710870724919814512e-01,7.404893402862749774e+00
6.213000000000000078e+00,7.057644934795801461e+00,1.370642978697037551e-01,7.136289424102715273e+00
